'gene', 'gene_cat', 'gene_presence','gene_count','eff_binary','gene_presence_int','effector', 'busco', 'chrom','start', 'stop', 'loc_cat', 'l2f', 'padj', 'LCA', 'age_group', 'dnds', 'dup_type'
TR4_II5_T0002042,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,5372817,5373738,core,-1.11459182412712,0.57419302593716,ascomycota,1,0.16410000000000002,0
TR4_II5_T0002046,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,5381030,5383896,core,-0.564695464203347,0.662114481865659,all_fungi,0,0.8507,0
TR4_II5_T0002048,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,5384332,5384783,core,1.36891257287384,0.490957864661264,all_fungi,0,0.6103,0
TR4_II5_T0002049,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,5385339,5385734,core,2.35169123873987,NA,ascomycota,1,0.001,0
TR4_II5_T0002050,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,5385766,5388056,core,1.22330255189667,0.0217133739545783,all_fungi,0,0.1679,0
TR4_II5_T0002051,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,5389927,5390317,core,4.65013012833434,2.92409381128643e-12,FusOx,3,0.3144,0
TR4_II5_T0002052,softcore,68.0,68.0,0,0,no_effector,no_busco,TR4_II5_Chr1,5390431,5391266,core,2.58822106810502,2.87563876754717e-07,all_fungi,0,0.1708,0
TR4_II5_T0002053,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,5391481,5391928,core,-1.24930186688511,0.539134557835087,ascomycota,1,0.001,0
TR4_II5_T0002054,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,5392602,5394529,core,-0.728968080292204,0.019715356965222,all_fungi,0,0.141,0
TR4_II5_T0002057,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,5404478,5406355,core,0.729998088962234,0.273781510705726,all_fungi,0,0.2818,0
TR4_II5_T0002058,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,5407006,5409997,core,1.47290507376217,0.025458673344882,all_fungi,0,0.185,0
TR4_II5_T0002061,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,5418287,5421517,core,1.02936139378066,0.000295208950885823,ascomycota,1,0.001,0
TR4_II5_T0002063,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,5427289,5429341,core,-0.948219616594805,0.171220347898956,ascomycota,1,0.3094,0
TR4_II5_T0002065,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,5430643,5433099,core,-1.05874803343654,0.0195275861818931,all_fungi,0,0.0962,0
TR4_II5_T0002066,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,5433400,5436118,core,-0.42331817235273,0.588070990019167,all_fungi,0,0.0685,0
TR4_II5_T0002067,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,5436820,5438067,core,0.515803820841656,0.419889136395005,ascomycota,1,0.001,0
TR4_II5_T0002068,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,5438138,5438835,core,0.655591389471158,0.778292546282252,ascomycota,1,0.1143,0
TR4_II5_T0002074,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,5449480,5451327,core,-0.723395540143278,0.14465644255804,all_fungi,0,0.001,0
TR4_II5_T0002077,softcore,68.0,68.0,0,0,no_effector,no_busco,TR4_II5_Chr1,5458578,5459375,core,1.05374512248119,0.265325663865728,all_fungi,0,1.228,0
TR4_II5_T0002079,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,5461503,5462163,core,-1.19847445411683,0.480337647783707,all_fungi,0,0.30879999999999996,0
TR4_II5_T0002080,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,5462291,5463872,core,-0.230620240014057,0.869902052691837,all_fungi,0,0.001,0
TR4_II5_T0002086,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,5468888,5471463,core,0.29981829903924,0.628270892866571,all_fungi,0,0.0392,0
TR4_II5_T0002089,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,5473440,5475149,core,-0.328605669111272,0.786223609907902,ascomycota,1,0.0564,0
TR4_II5_T0002090,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,5475730,5477993,core,-0.957601686814826,0.646963148131776,ascomycota,1,0.1309,0
TR4_II5_T0002094,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,5482234,5482489,core,-0.47601465628686,0.840565443348237,hypocreales,2,NA,0
TR4_II5_T0002095,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,5482765,5483170,core,-0.154673080068921,0.942800196968163,ascomycota,1,0.3707,0
TR4_II5_T0002097,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,5488818,5489817,core,-0.422468229418595,0.503108452187865,all_fungi,0,0.001,0
TR4_II5_T0002099,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,5489950,5490751,core,0.13639111606849,0.825596264978576,all_fungi,0,0.001,0
TR4_II5_T0002100,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,5491082,5491928,core,-2.98239029202179,0.0592767819228819,ascomycota,1,0.38775000000000004,0
TR4_II5_T0002103,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,5496331,5503211,core,0.504128152462802,0.632735862815168,all_fungi,0,0.1631,0
TR4_II5_T0002105,softcore,63.0,63.0,0,0,no_effector,no_busco,TR4_II5_Chr1,5505118,5505442,core,3.44398894322572,NA,FusOx,3,1.4235,0
TR4_II5_T0002109,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,5515677,5515988,core,1.78915961799005,0.336752196664086,all_fungi,0,0.001,0
TR4_II5_T0002110,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,5516709,5517022,core,-1.43194326352267,0.00953660328947289,hypocreales,2,0.2706,0
TR4_II5_T0002111,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,5519891,5523587,core,-0.646829392738708,0.155611051706085,all_fungi,0,0.06965,0
TR4_II5_T0002112,softcore,68.0,68.0,0,64,no_effector,busco,TR4_II5_Chr1,5523936,5524470,core,2.74333438639949,0.0115493715789802,ascomycota,1,99.0,0
TR4_II5_T0002114,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,5525542,5526318,core,-0.113466562550512,0.942212982657583,all_fungi,0,0.1574,0
TR4_II5_T0002115,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,5526690,5527307,core,1.27687400757056,0.513783893936231,ascomycota,1,0.001,0
TR4_II5_T0002119,core,69.0,70.0,0,68,no_effector,busco,TR4_II5_Chr1,5539333,5542445,core,-0.466652171965915,0.642947288284942,all_fungi,0,0.05925,0
TR4_II5_T0002120,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,5541384,5542659,core,3.55069956635938,1.55613570816212e-24,ascomycota,1,0.0377,0
TR4_II5_T0002121,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,5543731,5544529,core,2.36299969155987,2.32649538118455e-08,ascomycota,1,0.001,0
TR4_II5_T0002122,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,5544640,5544871,core,NA,NA,ascomycota,1,0.07730000000000001,0
TR4_II5_T0002123,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,5545115,5545989,core,-0.122865258245567,0.853921734955654,all_fungi,0,0.001,0
TR4_II5_T0002133,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,5589979,5591122,core,2.27500189232411,1.28512162375025e-08,all_fungi,0,0.5201,0
TR4_II5_T0002134,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,5591753,5593382,core,-0.882139930562418,0.258022425560067,all_fungi,0,0.001,0
TR4_II5_T0015376,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3472024,3473454,core,1.04640793376914,0.0824345918067672,hypocreales,2,0.1041,0
TR4_II5_T0015386,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr6,3490906,3494102,core,-2.29593773482368,0.178812138320963,ascomycota,1,0.6332,0
TR4_II5_T0015388,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr6,3494872,3495550,core,1.98198817202553,0.00866342310847131,all_fungi,0,0.3553,0
TR4_II5_T0015389,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3495892,3497182,core,-0.923862408133641,0.658677203349578,hypocreales,2,0.5256000000000001,0
TR4_II5_T0015390,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr6,3497395,3498258,core,-0.678683188869141,0.389398119387454,all_fungi,0,0.001,0
TR4_II5_T0015393,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3502434,3504134,core,0.584529603167142,0.807288026732758,hypocreales,2,0.4345,0
TR4_II5_T0015395,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr6,3506389,3507313,core,2.60210252661373,1.62262113152489e-07,ascomycota,1,0.001,0
TR4_II5_T0015397,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3513548,3514046,core,3.54848209980644,NA,hypocreales,2,NA,0
TR4_II5_T0015399,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3516163,3516622,core,NA,NA,FusOx,3,NA,0
TR4_II5_T0015400,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3517760,3520765,core,-0.045476623233302,0.96007885604815,all_fungi,0,0.0203,0
TR4_II5_T0015410,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3539895,3540159,core,5.0853417014862,NA,hypocreales,2,0.1443,0
TR4_II5_T0015415,accessory,44.0,44.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3545545,3546309,core,NA,NA,FusOx,3,0.001,1
TR4_II5_T0009282,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr3,3182102,3187189,core,0.558533338741246,0.62233877836156,all_fungi,0,0.1281,1
TR4_II5_T0015416,accessory,44.0,44.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3546734,3546980,core,NA,NA,FusOx,3,0.12240000000000001,0
TR4_II5_T0015430,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3581380,3583406,core,-1.20370170229158,0.0626210892225911,ascomycota,1,0.3882,0
TR4_II5_T0015431,core,69.0,75.0,72,0,effector,no_busco,TR4_II5_Chr6,3584146,3584764,core,0.725031877075305,0.780670707244045,ascomycota,1,0.4796,0
TR4_II5_T0015432,softcore,68.0,69.0,2,0,no_effector,no_busco,TR4_II5_Chr6,3585079,3585406,core,NA,NA,hypocreales,2,0.7172499999999999,0
TR4_II5_T0015438,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3597858,3598291,core,-1.34388120157211,0.501896803741617,hypocreales,2,0.1109,0
TR4_II5_T0015439,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3598850,3600041,core,0.342561871491881,0.887061286392527,hypocreales,2,NA,0
TR4_II5_T0015440,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3601336,3602203,core,3.17558371464924,0.0180856418090973,hypocreales,2,NA,0
TR4_II5_T0015441,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3602444,3603561,core,1.12198025198732,0.60627165367194,hypocreales,2,0.2693,0
TR4_II5_T0015455,softcore,60.0,60.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3633438,3634533,core,NA,NA,ascomycota,1,NA,0
TR4_II5_T0015469,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3661980,3663117,core,-0.713710171277326,0.736225890413601,hypocreales,2,0.001,0
TR4_II5_T0015478,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr6,3681377,3681820,core,2.79846818613236,0.00527228903028507,ascomycota,1,0.0723,0
TR4_II5_T0015480,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr6,3685033,3686041,core,-1.17467052331956,0.369567356241757,all_fungi,0,0.0463,0
TR4_II5_T0015486,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3697759,3698278,core,3.67541428947831,NA,FusOx,3,0.1758,0
TR4_II5_T0015517,accessory,45.0,45.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3746509,3748349,core,NA,NA,hypocreales,2,0.2794,0
TR4_II5_T0015518,accessory,54.0,90.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3748525,3748846,core,NA,NA,FusOx,3,NA,0
TR4_II5_T0015519,accessory,54.0,90.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3748936,3749362,core,NA,NA,hypocreales,2,NA,0
TR4_II5_T0015520,accessory,58.0,58.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3750172,3750473,core,NA,NA,FusOx,3,NA,1
TR4_II5_T0015521,accessory,58.0,58.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3751201,3752522,core,NA,NA,hypocreales,2,0.6377,0
TR4_II5_T0015533,accessory,37.0,37.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3771990,3772509,core,NA,NA,FusOx,3,0.79495,0
TR4_II5_T0015535,core,69.0,69.0,69,0,effector,no_busco,TR4_II5_Chr6,3776697,3777147,core,NA,NA,hypocreales,2,0.001,0
TR4_II5_T0015546,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr6,3800286,3801258,core,0.902074315188941,0.240899598487197,all_fungi,0,0.1476,0
TR4_II5_T0015548,core,69.0,69.0,69,69,effector,busco,TR4_II5_Chr6,3809587,3811392,core,-0.198280632500629,0.865247212577995,all_fungi,0,0.1049,0
TR4_II5_T0015549,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr6,3811618,3816465,core,-0.795869376530389,0.0129730305821142,all_fungi,0,0.07055,0
TR4_II5_T0015551,core,69.0,69.0,0,68,no_effector,busco,TR4_II5_Chr6,3811696,3812794,core,NA,NA,ascomycota,1,0.081,0
TR4_II5_T0015552,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr6,3816825,3819434,core,0.173865577855531,0.860399858869185,ascomycota,1,0.1461,0
TR4_II5_T0015553,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr6,3820848,3823340,core,2.3083146008593,3.19341375493086e-06,ascomycota,1,0.1868,0
TR4_II5_T0015563,softcore,62.0,62.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3841977,3842367,core,NA,NA,hypocreales,2,0.13674999999999998,0
TR4_II5_T0015562,core,69.0,75.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3840430,3841222,core,NA,NA,hypocreales,2,NA,0
TR4_II5_T0015565,softcore,66.0,66.0,66,0,effector,no_busco,TR4_II5_Chr6,3844924,3845233,core,5.39464379513419,NA,hypocreales,2,NA,0
TR4_II5_T0015571,accessory,54.0,54.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3861353,3862163,core,NA,NA,FusOx,3,0.5153,0
TR4_II5_T0015572,accessory,54.0,54.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3862446,3863073,core,4.77559044621722,NA,FusOx,3,NA,0
TR4_II5_T0015580,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3875383,3875998,core,2.12103900117572,0.324652924152192,hypocreales,2,1.9283,0
TR4_II5_T0015586,softcore,63.0,63.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3886933,3887305,core,NA,NA,hypocreales,2,0.4186,0
TR4_II5_T0015587,core,69.0,69.0,69,0,effector,no_busco,TR4_II5_Chr6,3888922,3889590,core,NA,NA,hypocreales,2,0.23120000000000002,0
TR4_II5_T0015610,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3935915,3936742,core,-2.43313938586507,0.15072250253022,ascomycota,1,0.001,0
TR4_II5_T0015621,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3950324,3950690,core,5.48285282398542,NA,hypocreales,2,0.94,0
TR4_II5_T0015622,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3950805,3951126,core,NA,NA,all_fungi,0,0.1436,0
TR4_II5_T0015627,softcore,68.0,68.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3962345,3963899,core,7.6132550308392,4.8721073264096e-12,hypocreales,2,0.6918,0
TR4_II5_T0015629,softcore,64.0,64.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3967023,3967384,core,NA,NA,all_fungi,0,1.5861,0
TR4_II5_T0015632,softcore,68.0,68.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3975675,3976565,core,-0.903505243766118,0.668347921948364,hypocreales,2,0.0779,0
TR4_II5_T0015653,softcore,67.0,67.0,0,0,no_effector,no_busco,TR4_II5_Chr6,4016144,4017499,core,NA,NA,all_fungi,0,0.3921,0
TR4_II5_T0000561,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,1970686,1972834,core,-1.26376198995184,0.0647265203647227,all_fungi,0,0.00375,0
TR4_II5_T0000553,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,1956253,1958077,core,0.574037943354379,0.451174333814645,all_fungi,0,0.3015,0
TR4_II5_T0000552,core,69.0,70.0,0,47,no_effector,busco,TR4_II5_Chr1,1952588,1955832,core,0.151377100512975,0.816619229797113,all_fungi,0,0.295,0
TR4_II5_T0000543,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,1940706,1942325,core,1.01873702227769,0.63494540698237,hypocreales,2,0.25535,0
TR4_II5_T0000542,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,1939782,1940049,core,3.48479562589954,NA,FusOx,3,0.001,0
TR4_II5_T0000541,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,1938556,1938846,core,NA,NA,hypocreales,2,0.001,0
TR4_II5_T0000536,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,1929185,1930064,core,1.51136726406418,0.456918339658859,FusOx,3,NA,0
TR4_II5_T0000534,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,1919120,1920756,core,1.5456032447524,0.26937572180324,hypocreales,2,0.54975,0
TR4_II5_T0000531,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,1906796,1908185,core,-0.26687498089397,0.820115526304959,FusOx,3,0.5163,0
TR4_II5_T0000529,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,1901519,1902179,core,-2.36018584438553,0.158189493519759,all_fungi,0,0.001,0
TR4_II5_T0000528,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,1901198,1901507,core,-1.25524008671072,0.534295937416226,hypocreales,2,0.9493,0
TR4_II5_T0000526,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,1898967,1899564,core,-0.0164897426538557,0.994010213051436,all_fungi,0,0.2521,0
TR4_II5_T0000524,core,69.0,70.0,0,68,no_effector,busco,TR4_II5_Chr1,1894875,1896428,core,-0.201052145694649,0.856129219462115,all_fungi,0,0.001,1
TR4_II5_T0000525,softcore,68.0,68.0,0,0,no_effector,no_busco,TR4_II5_Chr1,1896670,1896973,core,2.99156416601306,NA,FusOx,3,99.0,0
TR4_II5_T0000522,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,1890785,1894667,core,-0.508945475363897,0.25420956864854,all_fungi,0,0.1255,0
TR4_II5_T0000520,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,1888998,1890156,core,-0.948004954670824,0.212098208848943,all_fungi,0,NA,0
TR4_II5_T0000517,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr1,1883280,1884312,core,-0.0742190671899667,0.912935734006414,all_fungi,0,0.001,0
TR4_II5_T0000515,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,1879681,1880521,core,-0.114497468336683,0.948057107690605,ascomycota,1,0.001,0
TR4_II5_T0000514,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,1877650,1877953,core,2.48336383589273,0.159611979460531,FusOx,3,99.0,0
TR4_II5_T0000513,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,1876792,1877449,core,1.45852429508196,0.094605576660663,hypocreales,2,0.3051,0
TR4_II5_T0000512,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,1874177,1874555,core,-0.26023218941197,0.916947897236545,hypocreales,2,0.1857,0
TR4_II5_T0000511,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,1872023,1872332,core,3.43746061189024,NA,FusOx,3,3.8274,0
TR4_II5_T0000505,core,69.0,69.0,68,0,effector,no_busco,TR4_II5_Chr1,1857630,1858068,core,3.38435422048596,NA,ascomycota,1,1.0018,0
TR4_II5_T0000503,core,69.0,71.0,67,0,effector,no_busco,TR4_II5_Chr1,1856165,1856991,core,3.99508682940509,NA,hypocreales,2,0.1222,3
TR4_II5_T0000504,core,69.0,71.0,67,0,effector,no_busco,TR4_II5_Chr1,1856597,1856991,core,NA,NA,hypocreales,2,0.1222,3
TR4_II5_T0000502,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,1855054,1855836,core,-0.595839489074672,0.786392260909381,all_fungi,0,0.0844,0
TR4_II5_T0000488,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr1,1829053,1829926,core,3.36358941537977,NA,hypocreales,2,NA,0
TR4_II5_T0009823,accessory,43.0,43.0,0,0,no_effector,no_busco,TR4_II5_Chr3,4472142,4472614,core,NA,NA,hypocreales,2,0.7226,0
TR4_II5_T0009819,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr3,4461647,4462940,core,4.93286328654894,NA,ascomycota,1,0.2729,0
TR4_II5_T0009812,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr3,4446856,4447210,core,5.13597546763129,0.00102529260445659,hypocreales,2,NA,0
TR4_II5_T0009809,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr3,4439338,4439773,core,NA,NA,all_fungi,0,0.0844,0
TR4_II5_T0009782,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr3,4378251,4380002,core,0.590052126845269,0.52394332274576,all_fungi,0,0.0939,0
TR4_II5_T0009775,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr3,4364555,4365856,core,-0.494791187411766,0.645966638160986,all_fungi,0,0.1879,0
TR4_II5_T0009773,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr3,4362576,4364344,core,-1.44670203867897,0.257124051379818,all_fungi,0,0.1149,0
TR4_II5_T0009765,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr3,4343811,4344705,core,1.24385606112194,0.564661252106321,hypocreales,2,0.1996,0
TR4_II5_T0003795,softcore,61.0,61.0,58,0,effector,no_busco,TR4_II5_Chr10,2597758,2598826,core,2.80702015314078,NA,FusOx,3,0.1835,0
TR4_II5_T0003786,accessory,43.0,43.0,0,0,no_effector,no_busco,TR4_II5_Chr10,2579886,2581629,core,5.13597454857399,NA,FusOx,3,0.3558,0
TR4_II5_T0003779,softcore,67.0,68.0,0,0,no_effector,no_busco,TR4_II5_Chr10,2564706,2566086,core,-0.384644530299679,0.718366626966997,FusOx,3,0.1627,0
TR4_II5_T0003771,softcore,67.0,67.0,0,0,no_effector,no_busco,TR4_II5_Chr10,2535297,2536194,core,NA,NA,FusOx,3,0.3752,0
TR4_II5_T0003738,accessory,48.0,48.0,0,0,no_effector,no_busco,TR4_II5_Chr10,2471121,2471721,core,4.11529326313441,NA,FusOx,3,0.3561,0
TR4_II5_T0011766,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr4,3979528,3979861,core,3.45923164586194,NA,FusOx,3,0.7671,0
TR4_II5_T0011767,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr4,3982865,3986617,core,0.153427891466988,0.850239111712366,ascomycota,1,NA,0
TR4_II5_T0011768,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr4,3987052,3987745,core,-1.40200762175756,0.383651899097996,ascomycota,1,0.0877,0
TR4_II5_T0011773,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr4,3998633,3998936,core,4.25990798018968,0.00440064226458629,hypocreales,2,NA,0
TR4_II5_T0011775,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr4,4006673,4007382,core,-0.755223829493968,0.259548544629625,all_fungi,0,0.001,0
TR4_II5_T0011777,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr4,4009796,4010117,core,4.96348349359951,NA,hypocreales,2,1.6268,0
TR4_II5_T0011778,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr4,4010318,4011879,core,1.61388328887418,0.437232479233197,hypocreales,2,0.7279,0
TR4_II5_T0011783,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr4,4021331,4022129,core,-0.549585175266843,0.810663922330337,all_fungi,0,0.1558,0
TR4_II5_T0011784,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr4,4024790,4026219,core,0.152855949764529,0.943765927732746,all_fungi,0,0.5454,0
TR4_II5_T0011789,core,69.0,71.0,0,58,no_effector,busco,TR4_II5_Chr4,4032251,4037020,core,-1.38509964456166,0.0870443702788957,all_fungi,0,NA,0
TR4_II5_T0011795,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr4,4052539,4054254,core,0.368080200805534,0.73014973756307,all_fungi,0,0.279,0
TR4_II5_T0011802,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr4,4059046,4060158,core,-0.916812269219429,0.201273030230912,all_fungi,0,NA,0
TR4_II5_T0011811,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr4,4074057,4075021,core,-1.16472721465139,0.0518610500353832,all_fungi,0,0.001,0
TR4_II5_T0011812,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr4,4075664,4076609,core,2.98669485027997,NA,hypocreales,2,NA,0
TR4_II5_T0011817,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr4,4085897,4087348,core,-1.09687051709667,9.23213221817228e-05,ascomycota,1,0.1134,0
TR4_II5_T0011823,core,69.0,70.0,0,0,no_effector,no_busco,TR4_II5_Chr4,4097972,4101682,core,2.40232620855507,9.20184104612547e-05,ascomycota,1,0.1284,0
TR4_II5_T0011828,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr4,4106935,4108014,core,-0.902940187184099,0.00862149284698557,ascomycota,1,0.001,0
TR4_II5_T0011831,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr4,4119000,4124204,core,0.247519728336862,0.782267799546983,all_fungi,0,0.1416,0
TR4_II5_T0011833,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr4,4131599,4131995,core,1.85934998587533,0.374941442174244,hypocreales,2,NA,0
